typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate,sector
C,A,20160101,2016,52,2016,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,520959,"Fabrics, woven; containing 85% or more by weight of cotton, printed, of weaves n.e.c. in item no. 5209.5, weighing more than 200g/m2",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,529590.0,True,-1,N/A,,False,529590.0,True,,False,,6194761.0,6194761.0,6,True,False,textiles
C,A,20160101,2016,52,2016,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,521011,"Fabrics, woven; containing less than 85% by weight of cotton, mixed mainly or solely with man-made fibres, unbleached, plain weave, weighing 200g/m2 or less",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,849177.0,True,-1,N/A,,False,849177.0,True,,False,,7887262.0,7887262.0,6,True,False,textiles
C,A,20160101,2016,52,2016,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,521019,"Fabrics, woven; containing less than 85% by weight of cotton, mixed mainly or solely with man-made fibres, unbleached, of weaves n.e.c. in item no. 5210.1, weighing 200g/m2 or less",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,113478.0,True,-1,N/A,,False,113478.0,True,,False,,899286.0,899286.0,6,True,False,textiles
C,A,20160101,2016,52,2016,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,521021,"Fabrics, woven; containing less than 85% by weight of cotton, mixed mainly or solely with man-made fibres, bleached, plain weave, weighing 200g/m2 or less",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,120406.0,True,-1,N/A,,False,120406.0,True,,False,,1170735.0,1170735.0,6,True,False,textiles
C,A,20160101,2016,52,2016,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,590610,"Textile fabrics, rubberised; (excluding those of heading no. 5902), adhesive tape of a width not exceeding 20cm",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,77420.0,True,-1,N/A,,False,77420.0,True,,False,,530555.0,530555.0,6,True,False,textiles
C,A,20160101,2016,52,2016,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,590691,"Textile fabrics, rubberised; (excluding those of heading no. 5902 and adhesive tape of a width not exceeding 20cm), knitted or crocheted",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,27307.0,True,-1,N/A,,False,27307.0,True,,False,,178553.0,178553.0,6,True,False,textiles
C,A,20160101,2016,52,2016,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,590699,"Textile fabrics, rubberised; (excluding those of heading no. 5902 and adhesive tape of a width not exceeding 20cm), not knitted or crocheted",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1128785.0,True,-1,N/A,,False,1128785.0,True,,False,,5358209.0,5358209.0,6,True,False,textiles
C,A,20160101,2016,52,2016,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,590700,"Textile fabrics; otherwise impregnated, coated or covered, painted canvas being theatrical scenery, studio back-cloths or the like",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,221562.0,True,-1,N/A,,False,221562.0,True,,False,,2254381.0,2254381.0,6,True,False,textiles
C,A,20160101,2016,52,2016,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,590800,"Textile wicks, woven, plaited or knitted; for lamps, stoves, lighters, candles or the like; incandescent gas mantles and tubular knitted gas mantle fabric therefor, whether or not impregnated",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,227123.0,True,-1,N/A,,False,227123.0,True,,False,,4693125.0,4693125.0,6,True,False,textiles
C,A,20160101,2016,52,2016,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,590900,"Textile hosepiping and similar textile tubing; with or without lining, armour or accessories of other materials",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,180895.0,True,-1,N/A,,False,180895.0,True,,False,,908205.0,908205.0,6,True,False,textiles
C,A,20160101,2016,52,2016,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,591000,"Textiles; transmission or conveyor belts or belting, of textile material, whether or not impregnated, coated, covered or laminated with plastics, or reinforced with metal or other material",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,869331.0,True,-1,N/A,,False,869331.0,True,,False,,2831053.0,2831053.0,6,True,False,textiles
C,A,20160101,2016,52,2016,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,591110,"Textile fabric, felt & felt-lined woven fabrics, coated/covered/laminated with rubber, leather or other material, for card clothing, similar fabrics used for technical purposes, including rubber impregnated narrow velvet fabrics to cover weaving spindles",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,168341.0,True,-1,N/A,,False,168341.0,True,,False,,1776068.0,1776068.0,6,True,False,textiles
C,A,20160101,2016,52,2016,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,591120,"Textile products and articles for technical uses; bolting cloth, whether or not made up",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,89698.0,True,-1,N/A,,False,89698.0,True,,False,,2194463.0,2194463.0,6,True,False,textiles
C,A,20160101,2016,52,2016,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,591131,"Textiles; fabrics and felts, endless or fitted with linking devices, of a kind used in paper-making or similar machines, weighing less than 650g/m2",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,144276.0,True,-1,N/A,,False,144276.0,True,,False,,2465051.0,2465051.0,6,True,False,textiles
C,A,20160101,2016,52,2016,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,591132,"Textiles; fabrics and felts, endless or fitted with linking devices, of a kind used in paper-making or similar machines, weighing 650g/m2 or more",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,109166.0,True,-1,N/A,,False,109166.0,True,,False,,2815225.0,2815225.0,6,True,False,textiles
C,A,20160101,2016,52,2016,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,591190,Textile products and articles for technical uses; n.e.c. in heading no. 5911,6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2138149.0,True,-1,N/A,,False,2138149.0,True,,False,,12218173.0,12218173.0,6,True,False,textiles
C,A,20160101,2016,52,2016,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,600320,"Fabrics; knitted or crocheted fabrics, other than those of heading 60.01 and 60.02, of a width not exceeding 30 cm, of cotton",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,194591.0,True,-1,N/A,,False,194591.0,True,,False,,926067.0,926067.0,6,True,False,textiles
C,A,20160101,2016,52,2016,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,600330,"Fabrics; knitted or crocheted fabrics, other than those of heading 60.01 and 60.02, of a width not exceeding 30 cm, of synthetic fibres",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,20993.0,True,-1,N/A,,False,20993.0,True,,False,,72584.0,72584.0,6,True,False,textiles
C,A,20160101,2016,52,2016,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,530710,"Yarn; of jute or of other textile bast fibres, single",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1396760.0,True,-1,N/A,,False,1396760.0,True,,False,,1585360.0,1585360.0,6,True,False,textiles
C,A,20160101,2016,52,2016,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,530911,"Fabrics, woven; of flax, containing 85% or more flax, unbleached or bleached",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,310962.0,True,-1,N/A,,False,310962.0,True,,False,,4573483.0,4573483.0,6,True,False,textiles
C,A,20160101,2016,52,2016,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,530919,"Fabrics, woven; of flax, containing 85% or more flax, other than bleached or unbleached",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1305322.0,True,-1,N/A,,False,1305322.0,True,,False,,33452068.0,33452068.0,6,True,False,textiles
C,A,20160101,2016,52,2016,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,530921,"Fabrics, woven; of flax, containing less than 85% flax, unbleached or bleached",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,32994.0,True,-1,N/A,,False,32994.0,True,,False,,340977.0,340977.0,6,True,False,textiles
C,A,20160101,2016,52,2016,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,530929,"Fabrics, woven; of flax, containing less than 85% flax, other than unbleached or bleached",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,449694.0,True,-1,N/A,,False,449694.0,True,,False,,10478990.0,10478990.0,6,True,False,textiles
C,A,20160101,2016,52,2016,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,531010,"Fabrics, woven; of jute or of other textile bast fibres of heading no. 5303, unbleached",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,29607832.0,True,-1,N/A,,False,29607832.0,True,,False,,99488888.0,99488888.0,6,True,False,textiles
C,A,20160101,2016,52,2016,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,600622,"Fabrics; knitted or crocheted fabrics, other than those of headings 60.01 to 60.04, of cotton, dyed",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,13720272.0,True,-1,N/A,,False,13720272.0,True,,False,,70829163.0,70829163.0,6,True,False,textiles
C,A,20160101,2016,52,2016,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,600632,"Fabrics; knitted or crocheted fabrics, other than those of headings 60.01 to 60.04, of synthetic fibres, dyed",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1469942.0,True,-1,N/A,,False,1469942.0,True,,False,,9862530.0,9862530.0,6,True,False,textiles
C,A,20160101,2016,52,2016,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,600633,"Fabrics; knitted or crocheted fabrics, other than those of headings 60.01 to 60.04, of synthetic fibres, of yarns of different colours",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,183708.0,True,-1,N/A,,False,183708.0,True,,False,,633305.0,633305.0,6,True,False,textiles
C,A,20160101,2016,52,2016,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,611120,"Garments and clothing accessories; babies', of cotton, knitted or crocheted",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,44061306.0,True,-1,N/A,,False,44061306.0,True,,False,,655553155.0,655553155.0,6,True,False,textiles
C,A,20160101,2016,52,2016,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,611190,"Garments and clothing accessories; babies', of textile materials (other than cotton or synthetic fibres), knitted or crocheted",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,7793095.0,True,-1,N/A,,False,7793095.0,True,,False,,112850928.0,112850928.0,6,True,False,textiles
C,A,20160101,2016,52,2016,699,IND,India,X,Export,0,W00,World,0,W00,World,H4,HS,True,611420,"Garments; of cotton, knitted or crocheted, n.e.c. in chapter 61",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,26057571.0,True,-1,N/A,,False,26057571.0,True,,False,,307058313.0,307058313.0,6,True,False,textiles
